-3.000000000000000000e+02,8.391638581906371019e-01
-2.877551020408163254e+02,8.387654149014917015e-01
-2.755102040816326507e+02,8.383140559132966629e-01
-2.632653061224489761e+02,8.378000532920608645e-01
-2.510204081632653299e+02,8.372113563108156686e-01
-2.387755102040815984e+02,8.365328994033337517e-01
-2.265306122448979522e+02,8.357456598663246528e-01
-2.142857142857142776e+02,8.348253577025614991e-01
-2.020408163265306030e+02,8.337406358596444189e-01
-1.897959183673469283e+02,8.324504735523859944e-01
-1.775510204081632537e+02,8.309004475835369830e-01
-1.653061224489795791e+02,8.290172304051840468e-01
-1.530612244897959329e+02,8.267003348989365730e-01
-1.408163265306122298e+02,8.238094687791267523e-01
-1.285714285714285552e+02,8.201447350247275114e-01
-1.163265306122449090e+02,8.154149225639626408e-01
-1.040816326530612201e+02,8.091855788779838132e-01
-9.183673469387754551e+01,8.007922737111670131e-01
-7.959183673469388509e+01,7.891938789559509448e-01
-6.734693877551021046e+01,7.727256222958402976e-01
-5.510204081632652162e+01,7.487033079371002708e-01
-4.285714285714286831e+01,7.128923715682191631e-01
-3.061224489795916170e+01,6.592283347132816829e-01
-1.836734693877550839e+01,5.813566426508852691e-01
-6.122448979591855078e+00,4.787953875819364047e-01
6.122448979591855078e+00,3.650363991722820889e-01
1.836734693877550839e+01,2.624751441033331689e-01
3.061224489795916170e+01,1.846034520409367552e-01
4.285714285714286831e+01,1.309394151859993582e-01
5.510204081632652162e+01,9.512847881711825049e-02
6.734693877551018204e+01,7.110616445837823762e-02
7.959183673469388509e+01,5.463790779826747934e-02
9.183673469387754551e+01,4.303951304305139725e-02
1.040816326530611917e+02,3.464620787623464565e-02
1.163265306122449090e+02,2.841686419025585622e-02
1.285714285714285552e+02,2.368705172949104806e-02
1.408163265306122014e+02,2.002231797509178637e-02
1.530612244897959329e+02,1.713145185528197612e-02
1.653061224489795791e+02,1.481455634903442245e-02
1.775510204081632253e+02,1.293133917068156787e-02
1.897959183673469283e+02,1.138131320183252346e-02
2.020408163265306598e+02,1.009115089457412497e-02
2.142857142857142492e+02,9.006429051657096826e-03
2.265306122448979522e+02,8.086126887893863371e-03
2.387755102040816553e+02,7.298887350884772189e-03
2.510204081632652731e+02,6.620430443402835347e-03
2.632653061224489761e+02,6.031733462157633403e-03
2.755102040816327076e+02,5.517730840921823698e-03
2.877551020408162685e+02,5.066371852726851005e-03
3.000000000000000000e+02,4.667928563581349131e-03
